qid,question,gold,current,current_rule,current_em,current_f1,best_answer,best_source,best_field,best_em,best_f1,classification,exact_candidate_sources
5a75f7db5542994ccc918670,"Which breed of dog was first recognized by their country's official kennel club, the American Hairless Terrier or the Saint-Usuge Spaniel? ",The American Hairless Terrier,American Hairless Terrier,current_v4,1,1.0000,American Hairless Terrier,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=American Hairless Terrier | hotpot1000_comagraag_body_selector_v4:prediction=American Hairless Terrier | hotpot1000_comagraag_body_selector_v4:current_answer=American Hairless Terrier | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=American Hairless Terrier | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=American Hairless Terrier
5ac3a2f35542993915413856,What three other National forests are administered by the same people who administer the park in which the Art Loeb trail runs through?,"Croatan, Nantahala, and Uwharrie","Pisgah, Nantahala, Uwharrie",current_v4,0,0.5714,"Pisgah, Nantahala, Uwharrie",hotpot1000_comagraag_body_selector_v4,answer,0,0.5714,partial_candidate_no_improvement,
5ac1795f5542994ab5c67d5f,Who is known for producing the documentary television series based on the book by science historian James Burke?,James Burke,Mick Jackson,current_v4,0,0.0000,James Burke,hotpot1000_comagraag_evidence_aug_deterministic_candidates,deterministic_candidates,1,1.0000,selector_miss_exact_candidate,hotpot1000_comagraag_evidence_aug_deterministic_candidates:deterministic_candidates=James Burke | hotpot1000_comagraag_type_aware_candidate_reader_pilot20:deterministic_candidates=James Burke | hotpot1000_comagraag_two_stage_clean_pilot50:deterministic_candidates=James Burke
5a74adb455429916b01641c6,"Which occurred first, the first publication of The Ladder or Heat?",The Ladder,The Ladder,current_v4,1,1.0000,The Ladder,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=The Ladder | hotpot1000_comagraag_body_selector_v4:prediction=The Ladder | hotpot1000_comagraag_body_selector_v4:current_answer=The Ladder | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=The Ladder | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=The Ladder
5a8c87aa554299653c1aa0ac,Are Super High Me and All in This Tea both documentaries?,yes,yes,current_v4,1,1.0000,yes,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=yes | hotpot1000_comagraag_body_selector_v4:prediction=yes | hotpot1000_comagraag_body_selector_v4:current_answer=yes | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=yes | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=yes
5a8b57f25542995d1e6f1371,Were Scott Derrickson and Ed Wood of the same nationality?,yes,yes,current_v4,1,1.0000,yes,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=yes | hotpot1000_comagraag_body_selector_v4:prediction=yes | hotpot1000_comagraag_body_selector_v4:current_answer=yes | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=yes | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=yes
5ae552bb55429908b63265d9,An American football quarterback for the Chicago Bears was a star of a game released when?,"July 14, 2009",December 1995,current_v4,0,0.0000,December 1995,hotpot1000_comagraag_body_selector_v4,answer,0,0.0000,no_candidate_overlap,
5ae657d55542995703ce8b5b,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final.  How many seats does it have?","81,000 seats","70,050",current_v4,0,0.0000,"70,050",hotpot1000_comagraag_body_selector_v4,answer,0,0.0000,no_candidate_overlap,
5ac4e13f554299076e296e2d,"which German philosopher wrote ""The opera ""Lulu""  ",Theodor W. Adorno,Theodor W. Adorno,current_v4,1,1.0000,Theodor W. Adorno,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=Theodor W. Adorno | hotpot1000_comagraag_body_selector_v4:prediction=Theodor W. Adorno | hotpot1000_comagraag_body_selector_v4:current_answer=Theodor W. Adorno | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=Theodor W. Adorno | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=Theodor W. Adorno
5abe76c255429965af743f15,What profession does John Landis and Gore Verbinski have in common?,director,director,current_v4,1,1.0000,director,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=director | hotpot1000_comagraag_body_selector_v4:prediction=director | hotpot1000_comagraag_body_selector_v4:current_answer=director | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=director | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=director
5a8b24f955429949d91db4cd,"Where is the airline company that operated United Express Flight 3411 on April 9, 2017 on behalf of United Express headquartered?","Indianapolis, Indiana","Indianapolis, Indiana",current_v4,1,1.0000,"Indianapolis, Indiana",hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,"hotpot1000_comagraag_body_selector_v4:answer=Indianapolis, Indiana | hotpot1000_comagraag_body_selector_v4:prediction=Indianapolis, Indiana | hotpot1000_comagraag_body_selector_v4:current_answer=Indianapolis, Indiana | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=Indianapolis, Indiana | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=Indianapolis, Indiana"
5a86ac555542996432c571e4,Are Glenn Bidmead and Jacob Hoggard both guitarist?,no,no,current_v4,1,1.0000,no,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=no | hotpot1000_comagraag_body_selector_v4:prediction=no | hotpot1000_comagraag_body_selector_v4:current_answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=no
5a75a76b5542992db9473697,Which animal-themed Disney classic film appeared first: That Darn Cat! or Perri?,That Darn Cat!,Perri,current_v4,0,0.0000,That Darn Cat,hotpot1000_comagraag_evidence_aug_deterministic_candidates,deterministic_candidates,1,1.0000,selector_miss_exact_candidate,hotpot1000_comagraag_evidence_aug_deterministic_candidates:deterministic_candidates=That Darn Cat | hotpot1000_comagraag_type_aware_candidate_reader_pilot20:deterministic_candidates=That Darn Cat | hotpot1000_comagraag_two_stage_clean_pilot50:deterministic_candidates=That Darn Cat
5ac13a3d5542996f0d89cc75,"Which Company published a magazine that was a hybrid video game/film, Red Herring or GameFan?",GameFan,GameFan,current_v4,1,1.0000,GameFan,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=GameFan | hotpot1000_comagraag_body_selector_v4:prediction=GameFan | hotpot1000_comagraag_body_selector_v4:current_answer=GameFan | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=GameFan | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=GameFan
5ac31066554299741d48a19d,Jack Alfred Evans played with a football club team that is based in what city in Australia?,Melbourne,Melbourne,current_v4,1,1.0000,Melbourne,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=Melbourne | hotpot1000_comagraag_body_selector_v4:prediction=Melbourne | hotpot1000_comagraag_body_selector_v4:current_answer=Melbourne | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=Melbourne | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=Melbourne
5ade18df5542990dbb2f7f53,"Which television network that aired Gameshow Marathon has been owned by the Bell Media division of BCE, Inc since 2000?",CTV,CTV,current_v4,1,1.0000,CTV,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=CTV | hotpot1000_comagraag_body_selector_v4:prediction=CTV | hotpot1000_comagraag_body_selector_v4:current_answer=CTV | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=CTV | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=CTV
5adde3a45542997545bbbdc2,Are both Delmer Daves and Jean-Pierre Jeunet film directors?,yes,yes,current_v4,1,1.0000,yes,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=yes | hotpot1000_comagraag_body_selector_v4:prediction=yes | hotpot1000_comagraag_body_selector_v4:current_answer=yes | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=yes | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=yes
5ae3e1e95542994393b9e78b,"""I Wed Three Wives"" is an episode of a television series that ran on what network?",ABC,ABC,current_v4,1,1.0000,ABC,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=ABC | hotpot1000_comagraag_body_selector_v4:prediction=ABC | hotpot1000_comagraag_body_selector_v4:current_answer=ABC | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=ABC | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=ABC
5a7c25035542997c3ec972e5,"Qazi is a Kashmiri singer that won ""Fame Gurukul"" along with a singer born where?",Kolkata,Kolkata,current_v4,1,1.0000,Kolkata,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=Kolkata | hotpot1000_comagraag_body_selector_v4:prediction=Kolkata | hotpot1000_comagraag_body_selector_v4:current_answer=Kolkata | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=Kolkata | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=Kolkata
5ab42ef55542991751b4d6d9,"The actor who plays the grown version of Emma Swan's son, from ""Once Upon a Time"", also plays what character in the television show ""The Walking Dead""?",Gareth,Jessie Anderson,current_v4,0,0.0000,Jessie Anderson,hotpot1000_comagraag_body_selector_v4,answer,0,0.0000,no_candidate_overlap,
5a8d838955429941ae14dfe5,Eleventh Dream Day and The Shins are both rock bands from where?,United States,United States,current_v4,1,1.0000,United States,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=United States | hotpot1000_comagraag_body_selector_v4:prediction=United States | hotpot1000_comagraag_body_selector_v4:current_answer=United States | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=United States | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=United States
5a7e035d5542997cc2c474f6,"Which auhor is younger, Nevil Shute or Grace Metalious?",Grace Metalious,Grace Metalious,current_v4,1,1.0000,Grace Metalious,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=Grace Metalious | hotpot1000_comagraag_body_selector_v4:prediction=Grace Metalious | hotpot1000_comagraag_body_selector_v4:current_answer=Grace Metalious | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=Grace Metalious | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=Grace Metalious
5a72a3c45542994cef4bc3ac,"What is the birth name of the woman that ""A Woman Called Moses"" is based on?",Araminta Ross,Harriet Ross,current_v4,0,0.5000,Harriet Ross,hotpot1000_comagraag_body_selector_v4,answer,0,0.5000,partial_candidate_no_improvement,
5a8e43455542990e94052aa1,Did Greg Costikyan have the same profession as John Dolmayan?  ,no,no,current_v4,1,1.0000,no,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=no | hotpot1000_comagraag_body_selector_v4:prediction=no | hotpot1000_comagraag_body_selector_v4:current_answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=no
5ac274fc55429963665199c1,The host of PokerFace is from where?,"Newcastle upon Tyne, England",British,current_v4,0,0.0000,British,hotpot1000_comagraag_body_selector_v4,answer,0,0.0000,no_candidate_overlap,
5ab55e015542992aa134a2d3,The Hong Kong Museum of Coastal Defence is located on an island with a population of what?,"1,289,500",7.4 million,current_v4,0,0.0000,7.4 million,hotpot1000_comagraag_body_selector_v4,answer,0,0.0000,no_candidate_overlap,
5abe50b45542991f6610613f,San Francisco National Cemetery is located at a park that is part of what National Recreation Area?,Golden Gate National Recreation Area,Golden Gate National Recreation Area,current_v4,1,1.0000,Golden Gate National Recreation Area,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=Golden Gate National Recreation Area | hotpot1000_comagraag_body_selector_v4:prediction=Golden Gate National Recreation Area | hotpot1000_comagraag_body_selector_v4:current_answer=Golden Gate National Recreation Area | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=Golden Gate National Recreation Area | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=Golden Gate National Recreation Area
5abcce3355429965836004a5,"When was the novella written whose film adaptation was played during the Christmas season of ""Afternoon movie"" and contained the character of Ebenezer Scrooge?",1843,1843,current_v4,1,1.0000,1843,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=1843 | hotpot1000_comagraag_body_selector_v4:prediction=1843 | hotpot1000_comagraag_body_selector_v4:current_answer=1843 | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=1843 | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=1843
5addfe1c5542995b365fabaf,Are Wolfgang Becker and Jacques Audiard both German film directors?,no,no,current_v4,1,1.0000,no,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=no | hotpot1000_comagraag_body_selector_v4:prediction=no | hotpot1000_comagraag_body_selector_v4:current_answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=no
5a79c6a55542994bb9457091,"What prolific English engineer, who died on 15 December 1857, contributed to the advent of the hot air engine by way of their open cycle devices?",George Cayley,Sir George Cayley,current_v4,0,0.8000,George Cayley,hotpot1000_comagraag_evidence_aug_deterministic_candidates,deterministic_candidates,1,1.0000,selector_miss_exact_candidate,hotpot1000_comagraag_evidence_aug_deterministic_candidates:deterministic_candidates=George Cayley | hotpot1000_comagraag_type_aware_candidate_reader_pilot20:deterministic_candidates=George Cayley | hotpot1000_comagraag_two_stage_clean_pilot50:deterministic_candidates=George Cayley
5a8bbfb15542995e66a474f6,Peter Curtis and Scott Draper are both what?,former tennis player,tennis players,current_v4,0,0.4000,tennis players,hotpot1000_comagraag_body_selector_v4,answer,0,0.4000,partial_candidate_no_improvement,
5a7183575542994082a3e85e,"Who was the architect of a Dutch museum dedicated to the arts and history in Amsterdam, located at the Museum Square?",Petrus Josephus Hubertus (Pierre) Cuypers,Pierre Cuypers,current_v4,0,0.5714,Pierre Cuypers,hotpot1000_comagraag_body_selector_v4,answer,0,0.5714,partial_candidate_no_improvement,
5a79bed05542994bb9457053,"Who is younger, Dan Bejar and Makoto Koshinaka?","Makoto, born July 15, 1980",Makoto Koshinaka,current_v4,0,0.2857,Makoto Koshinaka,hotpot1000_comagraag_body_selector_v4,answer,0,0.2857,partial_candidate_no_improvement,
5ab4da5b55429942dd415f96,Are Floor Jansen and John McCrea from the same band?,no,no,current_v4,1,1.0000,no,hotpot1000_comagraag_body_selector_v4,answer,1,1.0000,current_exact,hotpot1000_comagraag_body_selector_v4:answer=no | hotpot1000_comagraag_body_selector_v4:prediction=no | hotpot1000_comagraag_body_selector_v4:current_answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:answer=no | hotpot1000_comagraag_evidence_aug_deterministic_candidates:prediction=no
